"Año Convocatoria",Titulo
2007,"SEROENCUESTA, CARACTERIZACION CLINICA Y MODELAJE DE LA ENCEFALITIS EQUINA VENEZOLANA EN POBLACION HUMANA DE LA COSTA DE CHIAPAS DESPUES DEL HURACAN STAN"
2007,"ANALISIS DE POLIMORFISMOS GENETICOS ASOCIADOS AL DESARROLLO DE PREECLAMPSIA EN MUJERES DE ORIGEN MESTIZO-MEXICANO Y MESTIZO-MAYA."
2007,"ESTUDIO DE METILACION DE PROMOTORES Y EXPRESION DE DETERMINADOS GENES RELACIONADOS CON LA ETIOLOGIA Y PROGRESION DEL MIELOMA MULTIPLE EN PACIENTES DE  RECIENTE DIAGNOSTICO Y EN RECAIDA."
2007,"ELABORACION DE UNA VACUNA PERTUSSIS ACELULAR DE DOS COMPONENTES"
2007,"POLIMORFISMOS GENICOS RELACIONADOS CON   OSTEOPOROSIS DE CADERA  EN MUJERES MEXICANAS"
2007,"IDENTIFICACION Y OBTENCION DE MARCADORES MOLECULARES PARA EL CANCER CERVICO UTERINO"
2007,"COMPARACION DEL EFECTO DE LA SUPLEMENTACION DIARIA CON DOS FORMAS DE HIERRO: SULFATO FERROSO VS. HIERRO BIS-GLICINO- AMINOQUELADO, SOBRE EL ESTADO NUTRICIO DE HIERRO EN ESCOLARES CON DEFICIENCIA DE HIERRO Y/O ANEMIA"
2007,"EXPOSICION A HUMO DE TABACO AMBIENTAL, SALUD Y PRODUCTIVIDAD EN TRABAJADORES DE BARES Y RESTAURANTES"
2007,"ESTUDIO MULTIDISCIPLINARIO DE ENFERMEDADES REUMATICAS: UN ESTUDIO DE BASE POBLACIONAL"
2007,"EFECTO DE LA SUPLEMENTACION CON VITAMINA D SOBRE LA RESISTENCIA A LA LEPTINA, EL APETITO, EL PESO CORPORAL Y EL GASTO DE ENERGIA EN MUJERES CON OBESIDAD"
2007,"DISEÑO DE UN NUEVO INMUNOESTIMULADOR (ADYUVANTE) PARA DESARROLLO Y/O MEJORAMIENTO DE VACUNAS HECHO CON PORINAS DE SALMONELLA ENTERICA SEROVAR TYPHI"
2007,"1.	REGULACION DE LAS PROTEINAS DE MULTI-RESISTENCIA A DROGAS POR EL FACTOR DE TRENSCRIPCION YIN-YANG 1 (YY1) EN LA LEUCEMIA LINFOCITICA AGUDA: IMPLICACIONES PARA LA PRACTICA CLINICA"
2007,"DISEÑO, DESARROLLO Y EVALUACION DE UN SISTEMA INTERACTIVO DE COMUNICACION CONVERSACIONAL BASADO EN COMPUTADORA PARA PERSONAS CON DISCAPACIDAD DEL HABLA"
2007,"DESARROLLO DE UN ENSAYO PARA LA DETERMINACION DE INTERACCIONES FARMACOLOGICAS Y SENSIBILIDAD A FARMACOS DE MICOBACTERIAS NO TUBERCULOSAS"
2007,"IDENTIFICACION DE POLIMORFISMOS GENETICOS DE CD24 ASOCIADOS A LA DISFUNCION NEUROLOGICA PRESENTE EN PACIENTES CON ESCLEROSIS MULTIPLE"
2007,"ESTUDIO DE LA INCIDENCIA Y EVOLUCION DE LAS ESPONDILOARTRITIS EN LA POBLACION GENERAL."
2007,"EVALUACION DE UNA ESTRATEGIA DE INTERVENCION COMUNITARIA PARA PREVENIR LAS PRINCIPALES COMPLICACIONES MATERNAS EN UNA COMUNIDAD MAYA DE YUCATAN, MEXICO."
2007,"DISEÑO Y EVALUACION DE UN MODELO DE ASISTENCIA SOCIO-MEDICA A DERECHOHABIENTES DEL IMSS MAYORES DE 60 AÑOS"
2007,"EVALUAR LA EFECTIVIDAD E IMPACTO DE LA APLICACION DE UN PROGRAMA DE ESTIMULACION COGNITIVA EN ANCIANOS CON DEMENCIA"
2007,"DETERMINACION DE LA ETIOLOGIA VIRAL EN INFECCIONES RESPIRATORIAS BAJAS EN NIÑOS HOSPITALIZADOS MENORES DE 5 AÑOS DE EDAD CON REPRESENTATIVIDAD NACIONAL."
2007,"ESTUDIO DEL EFECTO DE LA VARIANTE R230C DEL GEN DEL TRANSPORTADOR DE COLESTEROL ABCA1 Y LA DIETA EN LA REGULACION DEL PESO CORPORAL Y RASGOS METABOLICOS ASOCIADOS A LA OBESIDAD Y LA DIABETES TIPO 2"
2007,"EDUCACION EN SALUD EN EL AREA ESCOLAR (NIVEL MEDIO) Y SU RELACION CON LA EFECTIVIDAD DEL PROGRAMA DE DETECCION OPORTUNA DE CANCER CERVICO-UTERINO Y MAMARIO EN POBLACION DE NUEVO LEON"
2007,"FACTORES DE RIESGO DEL HUESPED Y AMBIENTALES ASOCIADOS AL DESARROLLO DE FIBROSIS PULMONAR IDIOPATICA."
2007,"PREVALENCIA DE INFECCIONES MULTIPLES DE VPH EN LESIONES PREMALIGNAS Y CANCER CERVICO UTERINO Y ANALISIS DE COMPETENCIA ENTRE VPHS DE ALTO RIESGO ."
2007,"EVALUAR LA PRESENCIA DE AUTOANTICUERPOS ANTI-AQUAPORINA-4 EN SUERO DE PACIENTES CON DIAGNOSTICO DE ESCLEROSIS MULTIPLE PATRON CLINICO DE BROTE REMISION (EM-BR)"
2007,"ADIPOCINAS Y MARCADORES DE RIESGO CARDIOVASCULAR EN PACIENTES DIABETICOS CON DESCONTROL AGUDO"
2007,"IDENTIFICACION DE GLICOCONJUGADOS DE LA LECHE HUMANA COMO CANDIDATOS A MICROBICIDAS PARA PREVENIR LA INFECCION POR EL VIRUS DE INMUNODEFICIENCIA HUMANA (VIH)."
2007,"¿EDUCAR PARA PREVENIR: IMPLEMENTACION Y VALIDACION DE UNA ESTRATEGIA EDUCATIVA EN ESCUELAS PRIMARIAS DE TAPACHULA, CHIAPAS, PARA LA PREVENCION DEL DENGUE.¿"
2007,"ESTUDIO MULTICENTRICO DEL ESPECTRO ETIOLOGICO  DE LA UROLITIASIS  EN NIÑOS"
2007,"EVALUACION DE LOS MARCADORES MOLECULARES ASOCIADOS A LAS  DEMENCIAS VASCULARES, MIXTA Y ENFERMEDAD DE ALZHEIMER EN POBLACION MEXICANA, PARA EL DESARROLLO DE PRUEBAS DE DIAGNOSTICO CONFIABLES Y DESARROLLO DE CENTROS DE ATENCION INTEGRAL AL PACIENTE."
2007,"EVALUACION DE LA EXPOSICION A DIOXINAS Y FURANOS, Y LOS EFECTOS POTENCIALES A LA SALUD DE LOS BINOMIOS MADRE-HIJO DE LA LOCALIDAD DE STA. ANA XALMIMILULCO, PUEBLA"
2007,"IMPLEMENTACION DE UNA PLATAFORMA TECNOLOGICA PARA LA PRODUCCION DE VACUNAS POR EL SISTEMA CELULAS DE INSECTO-BACULOVIRUS: DESARROLLO DE UNA NUEVA VACUNA CONTRA ROTAVIRUS"
2007,"DESARROLLO E IMPLEMENTACION DE UNA PRUEBA DIGNOSTICA POR WESTERN BLOT MULTIPLE PARA LAS DISTROFIAS MUSCULARES MAS COMUNES EN MEXICO"
2007,"CARACTERIZACION DE LA VULNERABILIDAD ASOCIADA AL CAMBIO CLIMATICO EN MEXICO Y SUS EFECTOS LOCALES EN LA SALUD"
2007,"MEJORAS AL PROCESO DE ALTA PRODUCCION DE LOVASTATINA: ESTUDIO DE VARIANTES DEL SISTEMA Y MEJORAMIENTO GENETICO DE LA CEPA."
2007,"BIOREMEDIACION Y TRATAMIENTO DE AGUAS RESIDUALES MEDIANTE TAPETES MICROBIANOS ACOPLADOS A MEMBRANAS: UNA OPCION PARA AUMENTAR LOS INDICES DE  SANIDAD DE LOS MUNICIPIOS"
2007,"BUSQUEDA DE NUEVOS ANTIMICOTICOS CONTRA CEPAS DE CANDIDA SPP RESISTENTES A LOS ANTIFUNGICOS CONVENCIONALES E IDENTIFICACION DE NUEVOS BLANCOS MOLECULARES"
2007,"ESTUDIO DE LA FLUCTUACION DEL REFLEJO DE HOFFMANN EN HUMANOS UTILIZANDO LA TEORIA DE CAOS."
2007,"ESTUDIO EPIDEMIOLOGICO DE MUTACIONES EN EL EJE IL-12 - IL-23 / IFN-GAMMA EN FAMILIAS DE PACIENTES CON INFECCIONES POR BCG, MYCOBACTERIUM Y SALMONELLA DE BAJA VIRULENCIA"
2007,"ANALISIS DE LA IMPORTANCIA EPIDEMIOLOGICA COMPARATIVA DE LOS TRES GENOTIPOS DE TRIATOMA DIMIDIATA EN LA TRANSMISION DE LA ENFERMEDAD DE CHAGAS EN EL SUR DE MEXICO."
2007,"MOVILIDAD Y BIOACCESIBILIDAD DE METALES DEPOSITADOS EN LA PRESA DE MATA PROVENIENTES DE LA PRESA DE JALES SAN NICOLAS, GUANAJUATO, MEXICO"
2007,"DESARROLLO DE TECNOLOGIA PARA LA FABRICACION DE TARTRATO DE TOLTERODINA"
2007,"BUSQUEDA E IDENTIFICACION DE BIOMARCADORES DE CANCER DE MAMA Y DESARROLLO DE UN CHIP (PROTOTIPO) PARA EL DIAGNOSTICO TEMPRANO"
2007,"IMPACTO DE POLITICAS PUBLICAS EN CONTRA DE TABAQUISMO EN UNA COHORTE DE FUMADORES ADULTOS MEXICANOS"
2007,"CALIBRACION DEL TRAUMA AND INJURY SEVERITY SCORE (TRISS) EN POBLACION MEXICANA PARA PREDICCION DE MUERTE Y FUNCIONALIDAD MUSCULOESQUELETICA. ESTUDIO MULTICENTRICO"
2007,"SOCKET AJUSTABLE PARA MUÑON CON CAMBIO DE VOLUMEN EN AMPUTACION TRANSFEMORAL."
2007,"DESARROLLO DE TECNOLOGIA PARA LA OBTENCION DE PREGABALINA EN UQUIFA MEXICO, S.A. DE C.V."
2007,"EFECTOS DEL CAMBIO CLIMATICO SOBRE LA CALIDAD DEL AGUA Y LAS ENFERMEDADES HIDRICAS EN LA CIUDAD DE MEXICO: RIEGOS, VULNERABILIDAD Y ADAPTACION."
2007,"DIAGNOSTICO MOLECULAR DE LA AGAMMAGLOBULINEMIA LIGADA AL CROMOSOMA X EN LA POBLACION MEXICANA."
2007,"ENSAYO CLINICO CONTROLADO PARA LA EVALUACION DEL EFECTO NEUROPROTECTOR DE LA DAPSONA DESPUES DE UNA LESION TRAUMATICA DE LA MEDULA ESPINAL"
2007,"EVALUACION DEL EFECTO DE UN PROGRAMA DE VACUNACION CONTRA LA CISTICERCOSIS PORCINA APLICADO EN LA SIERRA DE HUATLA DEL ESTADO DE MORELOS EN MEXICO EN LA TRASMISION DE LA TENIASIS/CISTICERCOSIS"
2007,"SISTEMA DE BAJO COSTO PARA REHABILITACION DE EXTREMIDADES SUPERIORES_x000D_
DESPUES DE UNA ENFERMEDAD VASCULAR CEREBRAL"
2007,"ORTOPROTESIS PARA DISMINUIR EL RIESGO DE REAMPUTACION DE PACIENTES CON AMPUTACION PARCIAL DE PIE."
2007,"ESTUDIO DE LA INESTABILIDAD DE LOS ANTOCIANOS PRESENTES EN HIBISCUS SABDARIFFA Y DESARROLLO DE UNA METODOLOGIA PARA CONSERVAR SU ESTRUCTURA QUIMICA Y SUS EFECTOS ANTIHIPERTENSIVOS"
2007,"DESARROLLO DE UN NEOTEJIDO  APLICANDO TECNICAS DE TRENZADO Y ESTIMULACION MECANICA COMO ALTERNATIVA PARA LA SUSTITUCION DE LIGAMENTO."
2007,"ASOCIACION DEL CANCER DE MAMA CON EL HAPLOTIPO T-66G/G-156GG DEL  GEN SPP1 Y LOS NIVELES SERICOS DE OSTEOPONTINA EN MUJERES DEL NORTE DE MEXICO"
2007,"DETERMINACION DE FACTORES PREDICTIVOS DEL DESARROLLO DE GLAUCOMA DEL ADULTO"
2007,"ANALISIS DE LOS HAPLOTIPOS DEL GEN RB-1 EN PACIENTES DEL INP."
2007,"ANALISIS COSTO EFECTIVIDAD DE LOS STENTS LIBERADORES DE FARMACO EN PACIENTES MUNDO REAL"
2007,"DESARROLLO DE UN FITOMEDICAMENTO ANTIMICOTICO ELABORADO CON EL EXTRACTO DE AGERATINA PICHINCHENSIS Y ENSAYO CLINICO DOBLE CIEGO CONTROLADO CON CICLOPIROX AL 8 % PARA EVALUAR SU EFECTIVIDAD Y TOLERABILIDAD TERAPEUTICA EN ONICOMICOSIS LEVE Y MODERADA"
2007,"NEUROTOXICIDAD DE PLAGUICIDAS ORGANOFOSFORADOS"
2007,"DESARROLLO E IMPLEMENTACION DE UN SISTEMA DE EVALUACION KINESIOLOGICA DE RIESGO DE LESION DE HOMBRO EN USUARIOS DE SILLA DE RUEDAS."
2007,"PARTICIPACION DE LA RUTA DE SEÑALIZACION NRF2-KEAP1 EN LA SUSCEPTIBILIDAD A DESARROLLAR LEUCEMIAS MIELOIDES"
2007,"NUEVOS MARCADORES DE CARDIOPATIA ISQUEMICA SILENTE EN PACIENTES CON DIABETES MELLTIUS TIPO 2"
2007,"SITUACION DE LOS GRUPOS DE AUTOAYUDA PARA DIABETICOS EN LOS SERVICIOS PUBLICOS DE SALUD Y PROPUESTA PARA MEJORAR LA PARTICIPACION DE LOS ENFERMOS"
2007,"USO DE LA PRUEBA EN ALIENTO CON METACETINA-13C PARA DETERMINAR PRONOSTICO  EN PACIENTES CON CIRROSIS HEPATICA."
2007,"FRECUENCIA Y FACTORES RELACIONADOS CON EL SINDROME METABOLICO EN PACIENTES PEDIATRICOS CON TRASPLANTE RENAL."
2007,"DETERMINACION DE FACTORES GENETICOS PRONOSTICOS DEL DESARROLLO DE DEGENERACION MACULAR RELACIONADA CON LA EDAD EN POBLACION MEXICANA"
2007,"DESARROLLO DE PRUEBAS DIAGNOSTICAS PARA ARTRITIS REUMATOIDE TEMPRANA, BASADO EN UN ESTUDIO MULTICENTRICO DEL VALOR PREDICTIVO DE POLIMORFISMOS DE UNA BASE (SNPS) Y DE LOS PERFILES DE EXPRESION PROTEICA PARA LA RESPUESTA A DISTINTAS MODALIDADES TERAPEUTIC"
2007,"PREVALENCIA, INCIDENCIA Y PERSISTENCIA DE VPH EN HOMBRES QUE TIENEN SEXO CON HOMBRES: UN ELEVADO RIESGO DE NEOPLASIA INTRAEPITELIAL ANAL."
2007,"DETERMINACION DE FACTORES DE RIESGO PARA FALLA AL TRATAMIENTO CON FARMACOS MODIFICADORES DE LA ENFERMEDAD EN PACIENTES CON ARTRITIS REUMATOIDE DE INICIO RECIENTE. ESTUDIO DE CASOS Y TESTIGOS ANIDADO A UNA COHORTE"
2007,"CUENTAS EN DIABETES MELLITUS Y ENFERMEDADES CARDIOVASCULARES"
2007,"INTERVENCION PARA LA MODIFICACION DEL PATRON DE CONSUMO DE BEBIDAS EN NIÑOS EN ESCUELAS DE LA CIUDAD DE MEXICO"
2007,"ECOLOGIA ALIMENTICIA DE POBLACIONES LARVARIAS DE AEDES AEGYPTI EN CONTENEDORES ARTIFICIALES DEL SUR DE CHIAPAS."
2007,"EVALUACION DE UN PROGRAMA DE EDUCACION PREVENTIVA: MUSEO DE CIENCIAS _x000D_
PREVENCION DEL USO Y ABUSO DE DROGAS EN ADOLESCENTES"
2007,"OFERTA Y DEMANDA POR SERVICIOS DE SALUD PARA LA ATENCION DEL ABORTO EN HOSPITALES PUBLICOS DE LA CIUDAD DE MEXICO DE 2006 A 2009"
2007,"MONITOR HOLTER PARA ESTUDIOS AMBULATORIOS PROLONGADOS CON CANALES PARA ELECTROENCEFALOGRAFIA Y ELECTROCARDIOGRAFIA"
2007,"EXPOSICION A CAMPOS ELECTROMAGNETICOS ASOCIADOS AL DESARROLLO DE LEUCEMIA AGUDA EN NIÑOS CON ALTA SUSCEPTIBILIDAD A LA ENFERMEDAD RESIDENTES DE LA CIUDAD DE MEXICO"
2007,"DIAGNOSTICO SITUACIONAL SOBRE EL SINDROME DE ESTRES LABORAL (BURN OUT) EN DOS HOSPITALES DEL I.S.S.S.T.E. Y DOS HOSPITALES FEDERALES DE REFERENCIA."
2007,"COMPARACION DE LA RESPUESTA INMUNE SECUNDARIA A DOS VACUNAS CONTRA SARAMPION, RUBEOLA Y PAROTIDITIS APLICADAS POR AEROSOL O POR INYECCION EN NIÑOS DE 6-7 AÑOS DE EDAD"
2007,"VIÑETAS CLINICAS PARA EVALUAR LA CALIDAD DE SERVICIOS DE VIH/SIDA: VALIDANDO UNA NUEVA METODOLOGIA"
2007,"ESTUDIO DE BASE POBLACIONAL PARA DEFINIR LA CARGA DE ENFERMEDAD DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS"
2007,"RECEPTOR DEL ACIDO RETINOICO ¿ETA COMO BIOMARCADOR DE RESPUESTA A QUIMIOTERAPIA Y A ALL-TRANS ACIDO RETINOICO EN PACIENTES CON CANCER DE PULMON AVANZADO"
2007,"IDENTIFICACION DE MARCADORES MOLECULARES COMO FACTORES DE RIESGO PARA LA TRANSFORMACION INDUCIDA POR VIRUS EPSTEIN BARR DE PACIENTES CON LINFOMA"
2007,"DESARROLLO Y APLICACION DE NUEVAS TERAPIAS EN EL TRATAMIENTO DE AFECCIONES OCULARES DE ORIGEN INMUNOLOGICO"
2008,"ASOCIACIÓN DEL POLIMORFISMO C.-94C>G DEL GEN DELTA SARCOGLICANO EN PACIENTES CON CARDIOMIOPATIA HIPERTRÓFICA: UN POTENCIAL  MARCADOR GENETICO DE RIESGO"
2008,"ANÁLISIS DE LA EXPRESIÓN DE LAS ENZIMAS DEL CITOCROMO P450 EN  RABDOMIOSARCOMA INFANTIL"
2008,"GENERACIÓN DE UNA NUEVA VACUNA CONTRA LA TUBERCULOSIS CON MAYOR POTENCIAL PROTECTOR PARA INDIVIDUOS SANOS E INMUNOCOMPROMETIDOS"
2008,"CAMBIOS EN LA SEROPREVALENCIA Y DISTRIBUCIÓN NACIONAL DE TOXOPLASMOSIS ENTRE 2000 Y 2006: ANÁLISIS DE LAS ENCUESTAS NACIONALES SALUD"
2008,"DISEÑO DE UN SISTEMA DE ANÁLISIS BIOMECANICO DE LA MANO PARA EVALUAR EL TRATAMIENTO QUIRÚRGICO Y DE REHABILITACIÓN"
2008,"HACIA EL CONTROL DE LA RESPUESTA INFLAMATORIA ASOCIADA A LA NEUROCISTICERCOSIS"
2008,"SEGMENTACIÓN DE IMÁGENES COLPOSCÓPICAS UTILIZANDO PATRONES TEMPORALES ACETOBLANCOS PARA LA CLASIFICACIÓN DE LESIONES CÉRVICO UTERINAS."
2008,"EXPRESIÓN GENÉTICA DE METALOPROTEASAS DE MATRIZ EXTRACELULAR Y SUS INHIBIDORES COMO MARCADORES MOLECULARES EN ÚLCERA PÉPTICA Y CÁNCER GÁSTRICO"
2008,"IDENTIFICACIÓN DE FACTORES GENÉTICOS MATERNOS Y FETALES EN NACIMIENTO DE PRETÉRMINO"
2008,"DESARROLLO DE UNA PRUEBA DE ALIENTO CON 13C-METIONINA PARA LA IDENTIFICACIÓN DE PACIENTES CON HIPERHOMOCISTEINEMIA."
2008,"DETERMINACIÓN DE LA FRECUENCIA DE SOBREINFECCIÓN POR HEPATITIS ""B"" (HEPATITIS OCULTA) EN UN GRUPO DE PACIENTES CRÓNICAMENTE INFECTADOS CON HEPATITIS C Y/O EL VIRUS DE INMUNODEFICIENCIA HUMANA (VIH-1)."
2008,"ANÁLISIS DE RIESGO  PARA LITIASIS URINARIA ASOCIADO A LOS POLIMORFISMOS EN LOS GENES NADC1, ZNF365 Y VEGF Y A ALTERACIONES BIOQUÍMICAS  EN PACIENTES CON DIABETES MELLITUS TIPO II"
2008,"ASOCIACIÓN DE LOS NIVELES SÉRICOS DE ADOPONECTINA, LEPTINA Y RESISTINA CON EL RIESGO DE CÁNCER DE MAMA EN TRES ESTADOS DE LA REPUBLICA MEXICANA"
2008,"ALTERACIONES DE LA HOMEOSTASIS DEL CLORO Y GABA EN NEURONAS CORTICALES DISPLÁSICAS COMO ORIGEN DE LA HIPEREXCITABILIDAD EN PACIENTES PEDIÁTRICOS CON EPILEPSIA REFRACTARIA A MEDICAMENTOS"
2008,"INTERVENCIÓN FISICO-COGNITIVA PARA MEJORAR VELOCIDAD Y OTRAS CARACTERÍSTICAS DE LA  MARCHA ANTE TAREAS CONCURRENTES EN ADULTOS MAYORES DEL ÁREA METROPOLITANA DE MONTERREY."
2008,"IDENTIFICACIÓN DE UN PANEL DE PROTEÍNAS DE MYCOBACTERIUM TUBERCULOSIS PARA EL DESARROLLO DE UNA PRUEBA SEROLÓGICA DE DIAGNÓSTICO PREDICTIVO DE SENSIBILIZACIÓN, INFECCIÓN LATENTE Y TUBERCULOSIS PULMONAR ACTIVA"
2008,"EVALUACION DE LA FRECUENCIA Y CARACTERIZACIÓN DE MUTACIONES EN EL GEN FBXW7 Y SU ASOCIACIÓN A QUIMIORESITENCIA EN PACIENTES CON LINFOMA"
2008,"OBESIDAD Y EMBARAZO: RIESGO DE COMPLICACIONES PERINATALES ASOCIADAS A CAMBIOS LONGITUDINALES EN LA ADIPOSIDAD Y EL ESTRÉS OXIDATIVO."
2008,"ESTUDIO FITOQUÍMICO Y EVALUACIÓN DE PLANTAS MEDICINALES CON POTENCIAL EN EL CONTROL DE VECTORES TRASMISORES DE DENGUE HEMORRARAGICO."
2008,"IDENTIFICACIÓN Y CARACTERIZACIÓN DE BIOMARCADORES DE RASGO EN CÉLULAS AISLADAS DEL NEUROEPITELIO OLFATORIO DE PACIENTES CON DIAGNOSTICO DE ESQUIZOFRENIA Y TRASTORNO BIPOLAR"
2008,"CARACTERIZACIÓN DE FACTORES GENÉTICOS DE RIESGO PARA DESARROLLAR OBESIDAD EN PACIENTES MESTIZOS MEXICANOS"
2008,"ESTUDIO CLÍNICO-FUNCIONAL DE LAS VARIANTES THR290(307)/ASN663(680) Y ALA290(307)/SER663(680) DEL RECEPTOR DE LA HORMONA ESTIMULANTE DEL FOLÍCULO Y SU RELACIÓN CON LA RESPUESTA A HIPERESTIMULACIÓN OVÁRICA CONTROLADA."
2008,"DESARROLLO DE UNA TECNOLOGÍA PARA PRODUCIR VACUNAS MAS BARATAS Y MAS EFICIENTES"
2008,"EVALUACIÓN DEL EFECTO EN LA ADIPOGÉNESIS DE UNA CAPSAICINA OBTENIDA POR SÍNTESIS ENZIMÁTICA."
2008,"PURIFICACION DEL SUERO ANTIVIPERINO POLIVALENTE UTILIZANDO ACIDO CAPRILICO (AC)  SOLO Y EN COMBINACION CON CROMATOGRAFIA DE INTERCAMBIO IONICO Y SU COMPARACION CON EL METODO TRADICIONAL"
2008,"NUEVAS ALTERNATIVAS PARA COMBATIR LA HEPATITIS C: EVALUACIÓN DEL EFECTO ANTIVIRAL DE ANTIINFLAMATORIOS NO ESTEROIDEOS (AINES) SOBRE EL PERFIL DE EXPRESIÓN GÉNICA DEL VHC"
2008,"CONSTRUCCION Y VALIDACIÓN DEL INVENTARIO DE CONDUCTAS DISOCIALES"
2008,"VALOR PRONOSTICO Y TERAPEUTICO DE LA PROLACTINA Y DE LAS VASOINHIBINAS EN LA RETINOPATIA DIABETICA"
2008,"OBESIDAD EN ADOLESCENTES Y SU IMPACTO SOBRE LA SALUD Y RESPUESTA INFLAMATORIA: UN ESTUDIO DE INTERVENCION."
2008,"LA DIABETES ENTRE POBLACIÓN INDÍGENA DE LA REGIÓN MAYA: SITUACIÓN ACTUAL Y PROPUESTA DE ADECUACIÓN INTERCULTURAL EN LOS PROGRAMAS DE PREVENCION DE LOS SERVICIOS PÚBLICOS DE SALUD."
2008,"EVALUACIÓN DEL PERFIL DE INMUNOGLOBULINAS SÉRICAS CONTRA ANTÍGENOS DE HPV COMO SISTEMA DE DIAGNÓSTICO TEMPRANO PARA DETECTAR A MUJERES EN RIESGO DE DESARROLLAR LESIONES EN EL CÉRVIX UTERINO"
2008,"DETECCIÓN DE VIRUS ENTERICOS POR PCR EN TIEMPO REAL EN VEGETALES FRESCOS Y AGUA DE LAVADO PARA EVITAR BROTES EPIDÉMICOS EN HUMANOS"
2008,"VARIANTES POLIMORFICAS DEL GEN NURR1 EN POBLACION MESTIZO MEXICANA CON ENFERMEDADES RELACIONADAS CON EL SISTEMA DOPAMINERGICO: ENFERMEDAD DE PARKINSON Y ESQUIZOFRENIA."
2008,"ESTUDIO MOLECULAR DE LA CRIPTORQUIDIA IDIOPATICA _x000D_
_x000D_
EN PACIENTES MEXICANOS"
2008,"PRUEBAS DE CAMPO CONFINADAS DE HONGOS ENTOMOPATÓGENOS PARA EL CONTROL DE MOSQUITOS  ANOPHELES ALBIMANUS, VECTORES DE PALUDISMO EN MÉXICO."
2008,"ANÁLISIS DE COSTOS Y CALIDAD DE VIDA EN PACIENTES FRACTURADOS CON OSTEOPOROSIS EN MÉXICO"
2008,"ESTUDIO EXPLORATORIO DE LAS EXPERIENCIAS Y SIGNIFICADOS DE LA VIOLENCIA EN PACIENTES CON TRASTORNOS NEUROLÓGICOS Y SUS CUIDADORES QUE ACUDEN AL INSTITUTO NACIONAL DE NEUROLOGÍA Y NEUROCIRUGÍA."
2008,"IMPACTO DE LA SUPLEMENTACIÓN CON ÁCIDOS GRASOS OMEGA-3 SOBRE LA SALUD RESPIRATORIA Y FUNCIÓN PULMONAR INFANTIL: UN ENSAYO CLÍNICO ALEATORIZADO"
2008,"IDENTIFICACIÓN DE UN MODELO DE ATENCIÓN A LA SALUD PARA ADULTOS MAYORES EN ZONAS INDÍGENAS"
2008,"USO DE MICRO-RNAS COMO UN NUEVO SISTEMA DE DIAGNOSTICO DE CANCER CERVICO UTERINO ASOCIADO A LA INFECCIÓN DE HPV"
2008,"BÚSQUEDA DE TROMBOFILIA INDUCIDA POR LA TERAPIA HORMONAL ANTICONCEPTIVA EN MUJERES MEXICANAS"
2008,"DESARROLLO DE UN MODELO DE ATENCIÓN COMUNITARIA PARA EL ENVEJECIMIENTO SALUDABLE BAJO EL ENFOQUE DEL ENVEJECIMIENTO ACTIVO"
2008,"DETECCIÓN DE DÍMEROS HER1/HER2 Y HER2/HER3 EN EL DIAGNÓSTICO DIFERENCIAL DE PACIENTES CON CÁNCER DE MAMA Y ALTO RIESGO DE DESARROLLO DE METÁSTASIS"
2008,"PERFIL DE RESISTENCIA GENOTIPICA DEL VIH  A ANTIRRETROVIRALES Y SU ASOCIACION CON FACTORES CLINICOS, VIROLOGICOS E INMUNOLOGICOS EN NIÑOS Y ADOLESCENTES INFECTADOS CON VIH/SIDA"
2008,"EXPANSIÓN PRE-CLÍNICA DE CÉLULAS TRONCALES MESENQUIMALES HUMANAS Y EVALUACIÓN DE SU CAPACIDAD INMUNOSUPRESORA PARA EL TRATAMIENTO DE LA ENFERMEDAD INJERTO CONTRA HOSPEDERO EN PACIENTES CON NEOPLASIAS HEMATOLÓGICAS POSTERIOR AL TRANSPLANTE DE MÉDULA ÓSEA"
2008,"EFECTOS ANTIHIPERPLASICOS DEL YODO MOLECULAR (I2) EN PACIENTES CON HIPERPLASIA PROSTÁTICA BENIGNA"
2008,"SECUENCIACIÓN  DE LOS GENES BRCA1 Y BRCA2 E IDENTIFICACIÓN DE LAS PROBABLES MUTACIONES DE LOS CASOS CON CÁNCER DE MAMA Y OVARIO HEREDITARIO (CMOH) EN UNA MUESTRA DE LA POBLACIÓN MEXICANA"
2008,"EFICACIA DEL USO DE BIFOSFONATOS PARA EL TRATAMIENTO DE LA CALCINOSIS DISTRÓFICA EN PACIENTES CON ENFERMEDADES AUTOINMUNES"
2008,"ESTUDIO IN VIVO E IN VITRO DEL EFECTO ANTITUMORAL DE PROBIOTICOS EN CANCER DE COLON CON EL USO DE POLIAMINAS COMO BIOMARCADORES DEL DESARROLLO NEOPLASICO"
2008,"EVALUACIÓN DEL EFECTO DE LA EXPOSICIÓN AMBIENTAL A PAHS SOBRE EL DAÑO AL ADN Y LA PARTICIPACIÓN DE FACTORES GENÉTICOS DE SUSCEPTIBILIDAD EN UNA POBLACIÓN INFANTIL DE COATZACOALCOS, VERACRUZ"
2008,"ESTUDIO MULTICENTRICO CON EL OBJETIVO DE VALIDAR LOS METODOS DIAGNOSTICOS UTILIZADOS PARA ESTIMAR LA TASA DE FILTRACION GLOMERULAR EN LA POBLACION MEXICANA."
